,user_name,screen_name,user_location,user_description,user_verified,date,text,hashtags,source
84,AngelaK,BlueTXAg,"Texas, USA","City girl raised in the country, true blue voter in a (not really) red state, public school parent, Aggie, human",False,2022-07-11 21:17:04+00:00,@JohnCornyn Are you triggered by our competent and compassionate FLOTUS? Why else would you feel the need to highlight this event (that was not created by Dr. Biden)?,,Twitter for iPhone
85,The Hill,thehill,"Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.",True,2022-07-11 21:17:04+00:00,"Trump says ""life begins at 80"" amid questions about Biden’s age https://t.co/nt2zab7F9N https://t.co/2LFATtdHFT",,SocialFlow
86,CAS,CAShadow33,,Twitter is like Billy Madison trying to provide an answer to “Reflections of Society in Literature”,False,2022-07-11 21:17:04+00:00,@AGHamilton29 He can’t beat Trump. He didn’t even win the first time. Anyone who thinks Biden got 15 million more votes than Obama is a fool.,,Twitter for iPhone
87,pureum kim,pureumkim1,"Los Angeles, CA",,False,2022-07-11 21:17:04+00:00,"#HunterBiden may be time to seriously investigate?

Hunter Biden Has Joe Biden Listed as ""Pedo Peter"" In His iPhone https://t.co/JVzmYUnEtJ via @YouTube",['HunterBiden'],Twitter Web App
88,Contented Independent,ContentedIndie,"Virginia, USA","Jewish. Furry. Independent conservative, OG #NeverTrump. Zionist (yes!🖕). Writings in @thenewsblender. I hate the far left and far right. (🥀)",False,2022-07-11 21:17:03+00:00,"Biden was 100% correct to tell the activists to fuck off.

You're seeing why he did it with this.",,Twitter Web App
89,Jardin 724480246,Jardin724480246,,democrat:psychology:true crime:politics,False,2022-07-11 21:17:03+00:00,@thedailybeast @lads04 Joe Biden please HIRE  Elizabeth Warren!!!!?,,Twitter for Android
90,Scott,scottpruett,Shenandoah Valley,,False,2022-07-11 21:17:03+00:00,Watch Biden declare that this will help us determine the origins of our collective lives all while our government refuses to declare when human life begins. Because science. https://t.co/iIyU1XKIIY,,Twitter Web App
91,Peechuz Jones,peechyma,"Cashville,Ohio","Cute , thick, 1 kid, hairstylist ,...TRU HUSTLA",False,2022-07-11 21:17:03+00:00,Hunter Biden arguing with a woman over drugs #HunterBiden #Peaches https://t.co/10FaWWD4qs,"['HunterBiden', 'Peaches']",Twitter Web App
92,Stuart Falk,stufalk,"Los Angeles, California","New York (hometown), Miami, Paris, Monaco, San Francisco and Los Angeles (current). Marketing Professional: digital media, travel, advertising, international.",False,2022-07-11 21:17:03+00:00,"@MichaelSocolow Biden, hopefully, will resolve this issue by announcing shortly after the midterms he's not running. If he doesn't do so, then it's important that Democrats engage in the process of selecting their strongest candidate (not Biden though he's done a fantastic job on foreign affairs",,Twitter Web App
93,Doctored Cat,CatDoctored,,Bringing light to the darkness,False,2022-07-11 21:17:02+00:00,@crpswarrior1 @bennyjohnson Funny. I don’t see Trump kissing anyone on the lips. Biden has a lip lock on his grand daughter,,Twitter for iPhone
94,incognito,DAngeledes,Alaska,"🌊🌊🌊🌊. She/her
resist#actblue🌊🌊🌊🌊🌊🌊. I don’t do DM’s
I will block if you send a DM",False,2022-07-11 21:17:02+00:00,Well it’s more complicated than that Biden is going to get rid of the gas tax for a while that will be a small savings and it’s pressuring the oil companies to stop the price gouging https://t.co/tkl49YahSb,,Twitter Web App
95,Shanice Angel,ShaniceAngel10,,,False,2022-07-11 21:17:02+00:00,@ray_dodgers @cenkuygur Biden only won because he wasn't Trump...who is also a fossil.,,Twitter Web App
96,Jamesond72,James_943,,"""No free man shall ever be debarred the use of arms.""

- Thomas Jefferson, Virginia Constitution, Draft 1, 1776",False,2022-07-11 21:17:02+00:00,@MSNBC @SteveKornacki Why aren’t you covering Biden being shouted down by a parkland dad?,,Twitter for iPhone
97,Big Guy,highvoltage6423,,,False,2022-07-11 21:17:02+00:00,"@NBCNews Hunter Biden, Epstein client list. Biden sending our oil reserves to China,  half a million dollars worth of meth and fentanyl seized at border. The list of what the mockingbird media propaganda machine is refusing to investigate and report on is astronomical",,Twitter for Android
98,Right-leaning Centrist,MThesecretworks,USA,"#FreeAssange #DeSantis2024

America is Beautiful: 
  Full of all races & religions/no religion & *Legal* Immigrants.
 
No more $$ to Ukraine.
Go Dutch Farmers!",False,2022-07-11 21:17:02+00:00,@TPostMillennial I would like to see a current poll of Biden against DeSantis.,,Twitter Web App
99,llanier💥💥🦮💥💥,llanier67,"Houston, TX","#MAGA, Christian, Army brat, motorcycles, service dogs, wife, boy mom, dog mom, IFBA 🚫 DM
              TRUTH  SOCIAL              
   💥💥💥@llanier47💥💥💥",False,2022-07-11 21:17:02+00:00,"When Biden was asked if the protesters should continue protesting in front of SCOTUS houses, he said yes! We now have a president who is encouraging civil disobedience. Not only does Biden willfully disobey our laws, he wants others to do the same.

#ImpeachBidenNow",,Twitter Web App
100,Ashes_witchMOVIE,AWitchmovie,,Loved,False,2022-07-11 21:17:01+00:00,"Dr. Mischeyelle, this is a serious question. Asking since HUNTER BIDEN hack. if you are MARY and @zammit_marc is JESUS , ARE YOU DATING for MARRIAGE your SON. ASKING because AMERICA is CURIOUS about how GOD OPERATES.

Mischeyelle what's your FUNCTION? 90%
https://t.co/S6TbNXW33e https://t.co/ayuRcsCowf",,Twitter for Android
101,Dan-O ☮️,DanoRemoto,"Oakwood, OH","Tsundokist, flâneur, and lexophile. Dedicated, fiercely, to the American experiment. RT/likes do not signal endorsement. Views are my own.",False,2022-07-11 21:17:01+00:00,@groove_sdc I like Joe Biden.  But this assertion that Joe Biden flipped Georgia and Arizona is specious.  He merely happened to be the Democrat running against TFG in that election.  I like him plenty but wish we could muster more party enthusiasm in the midterm,,Twitter for iPhone
102,🎶,rusteddiamond,,"Keepin’ it real; always.Take those old records off the shelf. Shine on Crazy Diamond. #AmericaFirst, #USConstitution, character & integrity matters most.",False,2022-07-11 21:17:01+00:00,@DonaldWMelvin @TheLeoTerrell Well those days are long gone. Thanks to Biden.,,Twitter for iPad
103,George J. Santa Ana,GJSantaAnaTweet,United States,Concerned American citizen who came legally and loves the USA. Convinced that to be an American is to be privileged among all the peoples of the world anywhere.,False,2022-07-11 21:17:00+00:00,"Ah, no. Biden and crew created the mess. Meanwhile, Mayor Pete was sitting home absent, pretending to have breast milk letting the mess fester and making it worse. https://t.co/Hj1SIHSvU2",,Twitter for iPhone
104,Cait Featherstone,cvfeatherstone,,"“Perhaps it is better to wake up after all, even to suffer, rather than to remain a dupe to illusions all one’s life.” ~ Kate Chopin

#Resistance",False,2022-07-11 21:17:00+00:00,"Proving that no matter what direction the wind blows, it's still Biden's fault.
@GOP and @FoxNews spew propaganda daily. https://t.co/m3DitY9D0O",,Twitter Web App
105,I’m F-R-E-E✨,liv3itup,,never seen a greater miracle than myself,False,2022-07-11 21:17:00+00:00,y’all be hacking into the wrong things smfh why hack Hunter Biden’s iCloud when you could hack the federal student loan system,,Twitter for iPhone
106,Zachary Cassinelli,ZCassinelli72,Lahontan reservoir ,"Zachary Cassinelli is a Comedian, artist, and researcher of the Seirra Nevada mountain shamans.",False,2022-07-11 21:16:59+00:00,"@brisketparty @glamelegance @MayoIsSpicyy From six forty down to six wow Führer biden must have doubled the portion of rice for his staff.
He sure as he'll ain't paying them in gasoline. That shits for his boy toy in China 🇨🇳!",,Twitter for Android
107,Bob Congdon,kabotabob,United States,"American Patriot 🇺🇸 undatable stubborn voice of reason, Constitutional Conservative (Letsgo/Brandon), Pureblood, Freedom Lover, (GETTR @kabotabob)",False,2022-07-11 21:16:59+00:00,@Dane__Garcia Approval ratings usually aren’t that low until the last 6 months of a 2-term lane duck presidency.  Biden is a lame duck already at the end of year 2.,,Twitter for iPhone
108,Nagi N. Najjar,NagiNajjar,Undisclosed ,,False,2022-07-11 21:16:59+00:00,"In Mideast trip, Biden to face calls for tougher action against Iran - NBC News https://t.co/DZqB0yFXnt",,Twitter Web App
109,John Edward Benoit,JohnBenoit88,United States,Another American fighting to stay alive.,False,2022-07-11 21:16:59+00:00,Group: Biden’s Climate Legacy at Risk If He Approves Massive Willow Oil &amp; Gas Project in Alaska https://t.co/XH5NFRPWl8 via @democracynow,,Twitter for iPhone
110,Toni Marie,ToniRenaissance,"Nashville, TN","The Next Midterm Primary Elections ➡️ July 19, 2022 for MD ➡️ July 26, 2022 for NC ➡️ Aug 2, 2022 for AZ, KS, MI, MO, OH and WA ➡️ Aug 4, 2022 for TN #VOTEBLUE",False,2022-07-11 21:16:59+00:00,@kenyadad12 Andrea Mitchell is only 5 years younger than Joe Biden. 😑,,Twitter for iPhone
111,Brenda Hinman,mtwords,,,False,2022-07-11 21:16:59+00:00,"@DashDobrofsky @peterbakernyt This is observation of a word fumbling , incoherent, stumbling mumbling actions of Biden.",,Twitter for iPhone
112,Alex,Alfalfa1973,"Miami, FL",,False,2022-07-11 21:16:58+00:00,@NewbieHoward Now do Hunter Biden,,Twitter for iPhone
113,Alan Ichimaru,AlanIchimaru,,just a normal guy trying to live a normal life.,False,2022-07-11 21:16:58+00:00,@DidiMiesen @BidensWins umm maybe we don't like the way Biden's doing things? have you not seen the state of this country because of the shit bidens doing? yeah no biden should be behind by 300 points at this rate.,,Twitter Web App
114,DefaultCMC,DefaultCMC,Discord,"The Communist Media Collective is a server seeking to pull communists 
from all over the internet to make communism mainstream in the US. Patsoc and trans.",False,2022-07-11 21:16:58+00:00,"@God4Bullets @kingbullyo @jacksonhinklle https://t.co/wj8nz2qCKu
https://t.co/v5XplYEVcy
Here's proof that @jacksonhinklle opposed voting blue no matter who in 2020.

@kingbullyo is such a liar for trying to frame it like Jax was telling people to vote for Biden just bc Jax had severe criticisms of Trump.",,Twitter for Android
115,MommaSaidWhaaat,MommaSaidWhaaat,Everywhere,Proud Trump supporter. If you don't love our Constitution go find another country. #MAGA🇺🇸🇺🇸🇺🇸,False,2022-07-11 21:16:58+00:00,"@S_LeGresley @ddanpereira You've been living under a rock...the Dems have destroyed this country. Dems corrupted the system, Obama, Biden Crime Family &amp; the corrupt Clinton's have
dismantled our entire system &amp; the main stream media spread their vicious lies.",,Twitter Web App
116,libran6,libran6,,,False,2022-07-11 21:16:57+00:00,"@POTUS @JOEBIDEN @FLOTUS @WHCOS @THEDEMOCRATS 

BIDEN CAN'T DEAL WITH READING.  END OF QUOTE - REPEAT!!!  SAYS IT ALL!!!",,Twitter Web App
117,Jessica Rowe💙💛,JGRowe02,,She/Her-I'd rather laugh with the sinners than cry with the saints. #ForTheLoveOfCov #ProChoice #Dem💙 #LakeLover🏄🏻‍♀️ #MomOfTwo❤️ #DogMom🐶 #WifeToSmeags💍,False,2022-07-11 21:16:57+00:00,"@jmarino_91 @H_Rockhoff @Demsrule1 @MadeInTheUSANJ @DonaldJTrumpJr Other than losing my reproductive rights due to an illegitimate SCOTUS, I would rather have Biden at the helm than a sore loser that can’t accept the will of the people.",,Twitter for iPhone
118,Chris “Hanks” Sembroski 🇺🇦,ChrisSembroski,"Everett, WA","Husband, father, and commercial astronaut. Watch Countdown: Inspiration4 Mission to Space, only on @netflix.",True,2022-07-11 21:16:57+00:00,"Just a few minutes from now at 5:30pm ET, JWST will begin to share with us the earliest moments of our universe. Watch President Biden unveil the first images here: https://t.co/cRhfYFLUbR https://t.co/QjFMSYFexS",,Twitter Web App
119,🇺🇦 Going to Hell in a Handbasket Blue Fox 🌊 🌊,givesnofoxes,,The Handmaid’s Tale wasn’t a ‘how to’ manual,False,2022-07-11 21:16:57+00:00,Democrats are driving me crazy with this anti-Biden nonsense. How about let’s focus on giving Biden a real majority in the senate.  By all means let’s just hand the country over to fascists. Think your life isn’t as good as it could be? You ain’t seen nothing yet. #VoteBlue,,Twitter for iPad
120,Lisa 🌻,LizzyTishP1230,,"Loves family and makes a mean cookie. Mom, daughter & sister. New England sports fan",False,2022-07-11 21:16:57+00:00,@covie_93 Joe Biden has accomplished so much in the 18 months he's been President. It's going to take decades to undo everything Trump put in place. Biden wasn't given a magic wand when he took his oath.,,Twitter Web App
121,philster611,philster612,,"No cultism, no bull, just facts",False,2022-07-11 21:16:57+00:00,"@H77308939Daniel @AZ_Brittney Since the Republicans are likely to have Trump as their candidate again, who would you propose take Trump on? Biden is the only one that can front up to Trump and defeat him.",,Twitter Web App
122,Patty,freedompatty14,"Florida, USA","Legal Cuban American who knows exactly how socialism operates and takes over a county,city, and state! I lived it have you?",False,2022-07-11 21:16:57+00:00,"We don’t give a rats ass about Hunter Biden, what we are concern with his ties with once the VP of this country, The Big Guy! Honestly you really want the world to think he had no benefit from his son and brothers dealings? Your the fool! https://t.co/KKTIRJ0A7m",,Twitter for iPhone
123,Joey Pittsburgh,joey_pittsburgh,,"Dad of outstanding kids
Husband of most excellent wife
Do good, be kind.",False,2022-07-11 21:16:57+00:00,"@HamHock42 ""Remember when you were young you shined like the sun
Shine on you crazy Biden""

(yes I know)",,Twitter for Android
124,Ed Whelan,EdWhelanEPPC,D.C.,"Distinguished Senior Fellow and Antonin Scalia Chair in Constitutional Studies, @EPPCdc; co-editor (1) SCALIA SPEAKS, (2) ON FAITH, (3) THE ESSENTIAL SCALIA",False,2022-07-11 21:16:55+00:00,Or an accurate legal understanding of how little authority Biden has on his own to do anything significant in response to Dobbs. https://t.co/fJXMK2CFU7,,TweetDeck
125,Chris C Reuben,col_reub1,,,False,2022-07-11 21:16:55+00:00,"@MSNBC @SteveKornacki Considering all the good that Biden has accomplished for We the People , I often wonder if people in this country read or do anything to actually keep informed.  And worse yet, how do they believe Republican fascists in charge will impact them?",,Twitter for iPhone
126,^Z^,_Razzle_Dazzle_,,Nobody cares.,False,2022-07-11 21:16:54+00:00,“But Hunter Biden!” 😂 https://t.co/tX9l23cUsh,,Twitter for iPhone
127,CINDY #JOHN LEWIS HR-4 VOTE ACT #WOMENS RIGHTS,CindyKe49173944,,I'm a Gen. Xer. Life-long (D) BLM. I stand with Ukraine. The GOP is NOT your friend. Equal justice for all. H R-4 John Lewis. Blocked DM. Here for the struggle.,False,2022-07-11 21:16:54+00:00,Actually @LeaderMcConnell is older than Biden. Trump is 3 years younger than Biden. Jim Inhofe (OK) is 87. Chuck Grassley (IA) is 88. Richard Shelby (AL) is 88. They are all current serving members. I detect hypocrisy. https://t.co/WqXwmCwGCQ,,Twitter Web App
